Order_ID,Order_Date,Customer_ID,Customer_Name,Product_ID,Product_Name,Category,Region,City,Quantity,Unit_Price,Discount,Revenue,Cost,Profit,Payment_Method,Customer_Segment,Year,Month,Month_Name,Quarter,Profit_Margin_Pct
ORD004524,2025-12-06,C0679,Jacob Walker,P030,Smart Watch,Accessories,Yorkshire,York,3,225.02,0.05,641.31,400.23,241.08,Credit Card,Consumer,2025,12,Dec,Q4,37.59180427562334
ORD004730,2025-12-06,C0264,Mason Hall,P011,Desk Lamp,Furniture,South East,Oxford,1,69.76,0.05,66.27,31.47,34.8,Debit Card,Consumer,2025,12,Dec,Q4,52.512449071978274
ORD004856,2025-12-06,C0171,Ethan Evans,P023,Robot Vacuum,Home Appliances,South East,Oxford,4,343.64,0.05,1305.83,872.28,433.55,Bank Transfer,Consumer,2025,12,Dec,Q4,33.2011058100978
ORD005217,2025-12-06,C0977,Muhammad Thompson,P018,Dumbbell Set,Sports,Yorkshire,Sheffield,4,76.85,0.1,276.66,169.72,106.94,Credit Card,Consumer,2025,12,Dec,Q4,38.65394346851731
ORD005751,2025-12-06,C0213,Ella Hall,P017,Yoga Mat,Sports,East Midlands,Leicester,2,40.71,0.0,81.42,35.68,45.74,PayPal,Corporate,2025,12,Dec,Q4,56.17784328174896
ORD006228,2025-12-06,C0087,George Thomas,P028,Leather Wallet,Accessories,East of England,Ipswich,4,57.22,0.1,205.99,98.16,107.83,Credit Card,Small Business,2025,12,Dec,Q4,52.34720132045244
ORD006541,2025-12-06,C0907,Sophia Hall,P020,Sports Backpack,Sports,Yorkshire,York,2,59.07,0.05,112.23,61.12,51.11,PayPal,Consumer,2025,12,Dec,Q4,45.54040809052838
ORD006854,2025-12-06,C0173,Thomas Green,P025,Toaster,Home Appliances,North East,Sunderland,3,38.73,0.15,98.76,61.17,37.59,Credit Card,Small Business,2025,12,Dec,Q4,38.06196840826245
ORD006974,2025-12-06,C0121,Emily Evans,P027,Backpack,Accessories,West Midlands,Coventry,2,77.45,0.0,154.9,78.08,76.82,Credit Card,Consumer,2025,12,Dec,Q4,49.5932859909619
ORD007004,2025-12-06,C0421,Mason Wilson,P005,Mechanical Keyboard,Electronics,East of England,Ipswich,1,115.25,0.0,115.25,63.62,51.63,Credit Card,Consumer,2025,12,Dec,Q4,44.79826464208243
ORD007051,2025-12-06,C0507,Sophie Jones,P008,USB-C Hub,Electronics,South East,Oxford,1,60.78,0.15,51.66,28.06,23.6,Credit Card,Consumer,2025,12,Dec,Q4,45.68331397599691
ORD007611,2025-12-06,C0115,Ella Green,P015,Running Shoes,Sports,Yorkshire,York,3,116.73,0.05,332.68,192.57,140.11,Credit Card,Small Business,2025,12,Dec,Q4,42.11554647108333
ORD008174,2025-12-06,C0528,Ella Walker,P019,Fitness Tracker,Sports,Yorkshire,Sheffield,1,131.27,0.15,111.58,73.3,38.28,PayPal,Consumer,2025,12,Dec,Q4,34.30722351675928
ORD008187,2025-12-06,C0702,Harry Walker,P012,Bookshelf,Furniture,West Midlands,Coventry,1,189.47,0.0,189.47,105.61,83.86,Debit Card,Consumer,2025,12,Dec,Q4,44.2603050614873
ORD008230,2025-12-06,C0127,Sophia White,P015,Running Shoes,Sports,Scotland,Edinburgh,3,121.88,0.0,365.64,198.96,166.68,Bank Transfer,Small Business,2025,12,Dec,Q4,45.58582212011815
ORD008232,2025-12-06,C0131,Jack White,P022,Air Fryer,Home Appliances,South East,Southampton,4,124.92,0.15,424.73,276.32,148.41,Credit Card,Consumer,2025,12,Dec,Q4,34.942198573211215
ORD008321,2025-12-06,C0571,Freya Hughes,P024,Electric Kettle,Home Appliances,London,London,4,48.78,0.0,195.12,97.44,97.68,Credit Card,Small Business,2025,12,Dec,Q4,50.061500615006146
ORD008907,2025-12-06,C0473,Grace Green,P030,Smart Watch,Accessories,West Midlands,Wolverhampton,1,218.89,0.05,207.95,139.55,68.4,Debit Card,Consumer,2025,12,Dec,Q4,32.892522240923306
ORD009014,2025-12-06,C0474,Ethan Edwards,P022,Air Fryer,Home Appliances,South East,Southampton,3,135.48,0.05,386.12,206.91,179.21,Debit Card,Consumer,2025,12,Dec,Q4,46.41303221796333
ORD009649,2025-12-06,C0604,James Lewis,P030,Smart Watch,Accessories,Scotland,Edinburgh,1,228.52,0.15,194.24,135.4,58.84,Debit Card,Consumer,2025,12,Dec,Q4,30.292421746293247
ORD009728,2025-12-06,C0881,Sophia Wright,P023,Robot Vacuum,Home Appliances,East Midlands,Nottingham,3,347.11,0.1,937.2,658.2,279.0,PayPal,Consumer,2025,12,Dec,Q4,29.769526248399487
ORD010401,2025-12-06,C0812,Lucas Wright,P029,Travel Bag,Accessories,South West,Plymouth,3,106.22,0.0,318.66,157.83,160.83,Credit Card,Consumer,2025,12,Dec,Q4,50.47072114479383
ORD010977,2025-12-06,C0735,Lily Smith,P027,Backpack,Accessories,East of England,Norwich,2,82.02,0.0,164.04,77.48,86.56,Credit Card,Consumer,2025,12,Dec,Q4,52.76761765423068
ORD011597,2025-12-06,C0272,Olivia Davies,P025,Toaster,Home Appliances,West Midlands,Wolverhampton,1,39.3,0.15,33.4,19.83,13.57,Credit Card,Consumer,2025,12,Dec,Q4,40.628742514970064
ORD011609,2025-12-06,C0384,Thomas Evans,P011,Desk Lamp,Furniture,East Midlands,Nottingham,2,68.35,0.05,129.86,64.32,65.54,PayPal,Consumer,2025,12,Dec,Q4,50.46973663945787
ORD011960,2025-12-06,C0987,Ella Edwards,P007,4K Monitor,Electronics,West Midlands,Wolverhampton,1,400.28,0.0,400.28,256.58,143.7,Credit Card,Consumer,2025,12,Dec,Q4,35.89987009093634
ORD012323,2025-12-06,C0146,Ethan Evans,P019,Fitness Tracker,Sports,North West,Liverpool,1,131.45,0.1,118.3,73.23,45.07,Credit Card,Consumer,2025,12,Dec,Q4,38.09805579036348
ORD012341,2025-12-06,C0735,Lily Smith,P023,Robot Vacuum,Home Appliances,South East,Southampton,1,354.5,0.0,354.5,216.48,138.02,Credit Card,Consumer,2025,12,Dec,Q4,38.93370944992948
ORD012541,2025-12-06,C0580,Sophie Wright,P024,Electric Kettle,Home Appliances,South East,Oxford,2,48.49,0.15,82.43,50.72,31.71,Credit Card,Consumer,2025,12,Dec,Q4,38.46900400339682
ORD012782,2025-12-06,C0187,Ava Green,P027,Backpack,Accessories,South East,Brighton,1,81.85,0.15,69.57,38.01,31.56,Credit Card,Consumer,2025,12,Dec,Q4,45.364381198792586
ORD013206,2025-12-06,C0742,Ella Thompson,P023,Robot Vacuum,Home Appliances,North West,Liverpool,1,353.85,0.05,336.16,219.33,116.83,PayPal,Consumer,2025,12,Dec,Q4,34.75428367444074
ORD013409,2025-12-06,C0909,Sophia Roberts,P011,Desk Lamp,Furniture,Yorkshire,Sheffield,2,71.93,0.05,136.67,65.28,71.39,Debit Card,Small Business,2025,12,Dec,Q4,52.235311333869916
ORD013678,2025-12-06,C0319,Emily White,P007,4K Monitor,Electronics,South West,Plymouth,3,392.13,0.05,1117.57,756.27,361.3,PayPal,Small Business,2025,12,Dec,Q4,32.32907110963967
ORD013851,2025-12-06,C0349,Amelia Hughes,P006,Wireless Mouse,Electronics,South East,Oxford,5,49.2,0.1,221.4,120.4,101.0,Credit Card,Small Business,2025,12,Dec,Q4,45.61878952122854
ORD013855,2025-12-06,C0526,Grace Clarke,P026,Blender,Home Appliances,Scotland,Aberdeen,3,66.28,0.2,159.07,107.04,52.03,Credit Card,Consumer,2025,12,Dec,Q4,32.70887030866914
ORD013879,2025-12-06,C0863,Jack Hughes,P017,Yoga Mat,Sports,South East,Reading,3,40.05,0.05,114.14,52.92,61.22,PayPal,Small Business,2025,12,Dec,Q4,53.635885754336776
ORD014525,2025-12-06,C0163,Isla Walker,P021,Coffee Machine,Home Appliances,Yorkshire,York,1,201.46,0.15,171.24,113.72,57.52,Credit Card,Consumer,2025,12,Dec,Q4,33.590282644241995
ORD014802,2025-12-06,C0649,Olivia Hughes,P023,Robot Vacuum,Home Appliances,London,London,3,357.87,0.15,912.57,670.74,241.83,PayPal,Corporate,2025,12,Dec,Q4,26.499884940333345
ORD014812,2025-12-06,C0841,Chloe Brown,P025,Toaster,Home Appliances,Northern Ireland,Belfast,1,38.37,0.1,34.53,19.98,14.55,Credit Card,Consumer,2025,12,Dec,Q4,42.1372719374457
ORD014880,2025-12-06,C0519,Mia Green,P010,Standing Desk,Furniture,South East,Brighton,2,485.5,0.05,922.45,612.44,310.01,Credit Card,Consumer,2025,12,Dec,Q4,33.607241584909744
ORD015205,2025-12-06,C0521,Lily Wilson,P024,Electric Kettle,Home Appliances,South West,Plymouth,1,48.66,0.1,43.79,25.38,18.41,Credit Card,Consumer,2025,12,Dec,Q4,42.04156200045673
ORD015533,2025-12-06,C0781,Amelia Edwards,P025,Toaster,Home Appliances,North West,Preston,5,39.38,0.05,187.06,100.45,86.61,PayPal,Corporate,2025,12,Dec,Q4,46.30065219715599
ORD015931,2025-12-06,C0515,Grace Thompson,P026,Blender,Home Appliances,London,London,2,68.94,0.05,130.99,69.38,61.61,Bank Transfer,Consumer,2025,12,Dec,Q4,47.03412474234674
ORD016026,2025-12-06,C0690,Liam Clarke,P001,Laptop Pro 14,Electronics,London,London,1,1033.67,0.15,878.62,748.23,130.39,Credit Card,Consumer,2025,12,Dec,Q4,14.840317771050055
ORD016273,2025-12-06,C0801,Harry Hughes,P027,Backpack,Accessories,North West,Preston,1,77.34,0.0,77.34,38.3,39.04,Credit Card,Consumer,2025,12,Dec,Q4,50.47840703387638
ORD016579,2025-12-06,C0441,James Davies,P002,Laptop Air 13,Electronics,East of England,Cambridge,3,750.19,0.2,1800.46,1658.07,142.39,Credit Card,Consumer,2025,12,Dec,Q4,7.908534485631449
ORD017105,2025-12-06,C0954,Sophia Hall,P006,Wireless Mouse,Electronics,London,London,1,49.64,0.0,49.64,24.27,25.37,PayPal,Consumer,2025,12,Dec,Q4,51.10797743755037
ORD017217,2025-12-06,C0767,Jack Brown,P008,USB-C Hub,Electronics,South West,Exeter,2,56.8,0.0,113.6,58.56,55.04,Debit Card,Small Business,2025,12,Dec,Q4,48.45070422535211
ORD017594,2025-12-06,C0512,Jacob Lewis,P010,Standing Desk,Furniture,South East,Reading,3,498.2,0.05,1419.87,909.33,510.54,Credit Card,Corporate,2025,12,Dec,Q4,35.95681294766423
ORD017783,2025-12-06,C0188,Ella Walker,P015,Running Shoes,Sports,Yorkshire,Sheffield,2,121.13,0.1,218.03,127.98,90.05,Debit Card,Corporate,2025,12,Dec,Q4,41.30165573544925
ORD017856,2025-12-06,C0263,Mia Wright,P024,Electric Kettle,Home Appliances,East Midlands,Nottingham,2,49.74,0.0,99.48,48.94,50.54,Credit Card,Consumer,2025,12,Dec,Q4,50.80418174507438
ORD018354,2025-12-06,C0742,Ella Thompson,P005,Mechanical Keyboard,Electronics,London,London,1,119.3,0.05,113.34,63.81,49.53,PayPal,Consumer,2025,12,Dec,Q4,43.70037056643727
ORD018445,2025-12-06,C0059,Leo Hall,P003,Wireless Headphones,Electronics,South East,Southampton,1,155.33,0.2,124.26,84.94,39.32,Credit Card,Small Business,2025,12,Dec,Q4,31.64332850474811
ORD018455,2025-12-06,C0756,Thomas Roberts,P017,Yoga Mat,Sports,East of England,Cambridge,8,40.24,0.05,305.82,143.36,162.46,Debit Card,Corporate,2025,12,Dec,Q4,53.12275194558891
ORD018964,2025-12-06,C0488,Emily Davies,P024,Electric Kettle,Home Appliances,East Midlands,Nottingham,2,49.04,0.15,83.37,50.66,32.71,Credit Card,Consumer,2025,12,Dec,Q4,39.234736715845024
ORD019120,2025-12-06,C0209,Muhammad White,P012,Bookshelf,Furniture,North West,Manchester,1,182.27,0.15,154.93,104.64,50.29,Credit Card,Consumer,2025,12,Dec,Q4,32.45982056412573
ORD019450,2025-12-06,C0494,Isabella Lewis,P001,Laptop Pro 14,Electronics,Wales,Cardiff,2,975.79,0.0,1951.58,1451.04,500.54,Credit Card,Small Business,2025,12,Dec,Q4,25.64793654372355
ORD019495,2025-12-06,C0338,Isabella Thomas,P007,4K Monitor,Electronics,South East,Brighton,5,389.65,0.1,1753.42,1255.95,497.47,Credit Card,Small Business,2025,12,Dec,Q4,28.37141129906126
ORD019544,2025-12-06,C0385,Sophie Edwards,P019,Fitness Tracker,Sports,London,London,2,131.78,0.15,224.03,144.32,79.71,Debit Card,Corporate,2025,12,Dec,Q4,35.58005624246752
ORD019611,2025-12-06,C0015,Mason Hughes,P003,Wireless Headphones,Electronics,North West,Liverpool,3,152.36,0.1,411.37,248.94,162.43,Credit Card,Small Business,2025,12,Dec,Q4,39.48513503658507
ORD019735,2025-12-06,C0518,George Green,P018,Dumbbell Set,Sports,West Midlands,Wolverhampton,1,83.96,0.15,71.37,41.4,29.97,Debit Card,Small Business,2025,12,Dec,Q4,41.99243379571248
ORD019815,2025-12-06,C0939,Charlie Taylor,P019,Fitness Tracker,Sports,London,London,2,130.25,0.1,234.45,150.4,84.05,Debit Card,Consumer,2025,12,Dec,Q4,35.84986137769247
ORD019921,2025-12-06,C0183,Charlie Davies,P013,Filing Cabinet,Furniture,South East,Brighton,2,138.43,0.05,263.02,165.46,97.56,Debit Card,Small Business,2025,12,Dec,Q4,37.09223633183789
ORD000564,2025-12-07,C0050,Harry Roberts,P020,Sports Backpack,Sports,Yorkshire,York,2,59.03,0.15,100.35,61.96,38.39,Credit Card,Consumer,2025,12,Dec,Q4,38.25610363726956
ORD001147,2025-12-07,C0882,Olivia Green,P005,Mechanical Keyboard,Electronics,London,London,1,124.26,0.05,118.05,63.64,54.41,Bank Transfer,Consumer,2025,12,Dec,Q4,46.09063955950868
ORD001234,2025-12-07,C0574,Noah Wright,P008,USB-C Hub,Electronics,London,London,2,59.8,0.0,119.6,57.66,61.94,Debit Card,Corporate,2025,12,Dec,Q4,51.78929765886288
ORD001255,2025-12-07,C0923,Liam Walker,P019,Fitness Tracker,Sports,Yorkshire,York,1,129.78,0.1,116.8,72.87,43.93,Debit Card,Small Business,2025,12,Dec,Q4,37.611301369863014
ORD001532,2025-12-07,C0303,George Jones,P026,Blender,Home Appliances,London,London,3,70.1,0.0,210.3,106.41,103.89,Credit Card,Small Business,2025,12,Dec,Q4,49.400855920114125
ORD001841,2025-12-07,C0363,Amelia Taylor,P011,Desk Lamp,Furniture,London,London,1,70.23,0.1,63.21,31.56,31.65,Credit Card,Consumer,2025,12,Dec,Q4,50.071191267204554
ORD002184,2025-12-07,C0062,Ella White,P019,Fitness Tracker,Sports,South West,Bristol,1,129.44,0.0,129.44,72.66,56.78,PayPal,Consumer,2025,12,Dec,Q4,43.86588380716935
ORD002375,2025-12-07,C0860,Thomas Thompson,P029,Travel Bag,Accessories,South West,Exeter,1,115.76,0.0,115.76,52.6,63.16,Credit Card,Consumer,2025,12,Dec,Q4,54.561161022805805
ORD002780,2025-12-07,C0497,Thomas Clarke,P029,Travel Bag,Accessories,South East,Oxford,1,106.76,0.2,85.41,51.65,33.76,Credit Card,Consumer,2025,12,Dec,Q4,39.52698747219295
ORD002843,2025-12-07,C0047,Isla Davies,P020,Sports Backpack,Sports,London,London,1,59.39,0.0,59.39,30.59,28.8,Credit Card,Consumer,2025,12,Dec,Q4,48.49301229163159
ORD002954,2025-12-07,C0649,Olivia Hughes,P003,Wireless Headphones,Electronics,East Midlands,Leicester,3,146.22,0.2,350.93,255.81,95.12,Debit Card,Corporate,2025,12,Dec,Q4,27.105120679337762
ORD003024,2025-12-07,C0108,Leo Taylor,P028,Leather Wallet,Accessories,Scotland,Aberdeen,1,58.75,0.2,47.0,24.69,22.31,Credit Card,Consumer,2025,12,Dec,Q4,47.46808510638297
ORD003089,2025-12-07,C0679,Jacob Walker,P022,Air Fryer,Home Appliances,London,London,2,129.11,0.05,245.31,138.1,107.21,Credit Card,Consumer,2025,12,Dec,Q4,43.70388488035547
ORD003376,2025-12-07,C0394,Ethan Wilson,P016,Training Shoes,Sports,Scotland,Glasgow,3,98.72,0.1,266.54,158.43,108.11,Debit Card,Consumer,2025,12,Dec,Q4,40.560516245216476
ORD003776,2025-12-07,C0366,Oliver Lewis,P015,Running Shoes,Sports,London,London,2,115.5,0.0,231.0,129.94,101.06,Credit Card,Small Business,2025,12,Dec,Q4,43.74891774891775
ORD003782,2025-12-07,C0555,Lucas Taylor,P025,Toaster,Home Appliances,South West,Bristol,1,37.43,0.15,31.82,19.93,11.89,Credit Card,Consumer,2025,12,Dec,Q4,37.366436203645506
ORD004347,2025-12-07,C0324,Lily Smith,P024,Electric Kettle,Home Appliances,South West,Plymouth,3,50.68,0.05,144.44,73.56,70.88,PayPal,Small Business,2025,12,Dec,Q4,49.07227914705067
ORD004434,2025-12-07,C0545,Jacob Wright,P022,Air Fryer,Home Appliances,London,London,1,131.21,0.05,124.65,70.16,54.49,Credit Card,Consumer,2025,12,Dec,Q4,43.71440032089852
ORD005453,2025-12-07,C0472,Ella Roberts,P016,Training Shoes,Sports,East of England,Cambridge,4,96.16,0.15,326.94,204.28,122.66,Credit Card,Corporate,2025,12,Dec,Q4,37.517587324891416
ORD005800,2025-12-07,C0041,Isla Lewis,P022,Air Fryer,Home Appliances,South West,Bristol,1,129.41,0.1,116.47,69.91,46.56,Credit Card,Small Business,2025,12,Dec,Q4,39.975959474542805
ORD006111,2025-12-07,C0437,Sophie Wilson,P005,Mechanical Keyboard,Electronics,West Midlands,Wolverhampton,1,116.03,0.1,104.43,64.57,39.86,Credit Card,Consumer,2025,12,Dec,Q4,38.169108493727855
ORD006135,2025-12-07,C0911,Chloe Davies,P018,Dumbbell Set,Sports,North West,Preston,2,79.53,0.2,127.25,88.8,38.45,Credit Card,Small Business,2025,12,Dec,Q4,30.21611001964637
ORD006300,2025-12-07,C0815,Sophia Wilson,P012,Bookshelf,Furniture,North East,Middlesbrough,3,174.04,0.1,469.91,312.45,157.46,Debit Card,Consumer,2025,12,Dec,Q4,33.50854418931284
ORD006374,2025-12-07,C0383,Isla Johnson,P029,Travel Bag,Accessories,North West,Preston,1,107.77,0.0,107.77,51.14,56.63,Debit Card,Consumer,2025,12,Dec,Q4,52.547091027187534
ORD006436,2025-12-07,C0499,Amelia Lewis,P005,Mechanical Keyboard,Electronics,Scotland,Glasgow,4,117.31,0.0,469.24,257.08,212.16,Debit Card,Consumer,2025,12,Dec,Q4,45.213536782882954
ORD006674,2025-12-07,C0384,Thomas Evans,P006,Wireless Mouse,Electronics,North East,Sunderland,1,47.52,0.1,42.77,23.97,18.8,Credit Card,Consumer,2025,12,Dec,Q4,43.956043956043956
ORD007355,2025-12-07,C0637,Ella White,P021,Coffee Machine,Home Appliances,South West,Plymouth,1,202.87,0.05,192.73,115.77,76.96,PayPal,Consumer,2025,12,Dec,Q4,39.93151040315467
ORD008471,2025-12-07,C0294,James White,P004,Bluetooth Speaker,Electronics,South East,Southampton,3,90.0,0.0,270.0,143.82,126.18,Debit Card,Consumer,2025,12,Dec,Q4,46.733333333333334
ORD008991,2025-12-07,C0272,Olivia Davies,P010,Standing Desk,Furniture,South West,Plymouth,1,494.57,0.2,395.66,301.05,94.61,Debit Card,Consumer,2025,12,Dec,Q4,23.911944598898042
ORD009510,2025-12-07,C0841,Chloe Brown,P028,Leather Wallet,Accessories,East of England,Ipswich,2,56.49,0.0,112.98,49.92,63.06,PayPal,Consumer,2025,12,Dec,Q4,55.815188528943175
ORD010094,2025-12-07,C0232,James Roberts,P028,Leather Wallet,Accessories,West Midlands,Birmingham,1,58.82,0.05,55.88,24.96,30.92,Debit Card,Consumer,2025,12,Dec,Q4,55.3328561202577
ORD010178,2025-12-07,C0331,Liam Lewis,P018,Dumbbell Set,Sports,East Midlands,Leicester,2,79.26,0.1,142.67,88.0,54.67,Debit Card,Consumer,2025,12,Dec,Q4,38.31919814957595
ORD010273,2025-12-07,C0275,Lucas Wilson,P019,Fitness Tracker,Sports,South East,Oxford,1,128.9,0.1,116.01,72.42,43.59,Debit Card,Consumer,2025,12,Dec,Q4,37.57434703904836
ORD010456,2025-12-07,C0549,Harry Hall,P027,Backpack,Accessories,North West,Manchester,2,75.38,0.1,135.68,75.92,59.76,Debit Card,Consumer,2025,12,Dec,Q4,44.04481132075471
ORD012087,2025-12-07,C0686,Grace Wilson,P016,Training Shoes,Sports,Yorkshire,Leeds,2,97.12,0.05,184.53,107.74,76.79,Credit Card,Consumer,2025,12,Dec,Q4,41.613829729583266
ORD012198,2025-12-07,C0154,Emily White,P030,Smart Watch,Accessories,Wales,Swansea,2,237.73,0.0,475.46,270.42,205.04,Debit Card,Small Business,2025,12,Dec,Q4,43.124553064400786
ORD012325,2025-12-07,C0909,Sophia Roberts,P029,Travel Bag,Accessories,West Midlands,Birmingham,4,106.91,0.15,363.49,210.28,153.21,Debit Card,Small Business,2025,12,Dec,Q4,42.149715260392306
ORD012851,2025-12-07,C0744,Lucas Brown,P020,Sports Backpack,Sports,West Midlands,Wolverhampton,2,55.79,0.1,100.42,61.74,38.68,Debit Card,Consumer,2025,12,Dec,Q4,38.51822346146186
ORD012962,2025-12-07,C0455,Amelia Lewis,P030,Smart Watch,Accessories,South West,Exeter,1,228.35,0.15,194.1,131.05,63.05,Debit Card,Small Business,2025,12,Dec,Q4,32.483256053580625
ORD013487,2025-12-07,C0554,Liam Thompson,P020,Sports Backpack,Sports,North East,Newcastle,1,58.19,0.05,55.28,31.01,24.27,Credit Card,Consumer,2025,12,Dec,Q4,43.90376266280752
ORD013778,2025-12-07,C0009,Sophie Smith,P024,Electric Kettle,Home Appliances,East Midlands,Derby,1,48.93,0.0,48.93,24.51,24.42,Credit Card,Consumer,2025,12,Dec,Q4,49.90803188228081
ORD013821,2025-12-07,C0457,Harry Brown,P003,Wireless Headphones,Electronics,West Midlands,Birmingham,1,151.48,0.0,151.48,85.3,66.18,PayPal,Consumer,2025,12,Dec,Q4,43.68893583311329
ORD013941,2025-12-07,C0221,George Edwards,P015,Running Shoes,Sports,Wales,Cardiff,3,119.17,0.05,339.63,195.21,144.42,Debit Card,Consumer,2025,12,Dec,Q4,42.52274534051762
ORD014121,2025-12-07,C0559,James Wright,P016,Training Shoes,Sports,East of England,Cambridge,1,100.78,0.0,100.78,54.23,46.55,Debit Card,Consumer,2025,12,Dec,Q4,46.189720182575904
ORD014122,2025-12-07,C0259,Isabella Hughes,P015,Running Shoes,Sports,South East,Southampton,4,115.0,0.2,368.0,260.52,107.48,PayPal,Consumer,2025,12,Dec,Q4,29.206521739130437
ORD014342,2025-12-07,C0723,Harry Thompson,P002,Laptop Air 13,Electronics,London,London,1,792.5,0.15,673.62,554.56,119.06,Credit Card,Consumer,2025,12,Dec,Q4,17.67465336539889
ORD014448,2025-12-07,C0774,Chloe Edwards,P021,Coffee Machine,Home Appliances,East Midlands,Leicester,1,197.85,0.2,158.28,117.15,41.13,PayPal,Consumer,2025,12,Dec,Q4,25.985595147839273
ORD014550,2025-12-07,C0240,Liam Walker,P014,Office Desk,Furniture,London,London,2,340.98,0.05,647.86,386.78,261.08,Debit Card,Consumer,2025,12,Dec,Q4,40.298829994134536
ORD014767,2025-12-07,C0106,Amelia Wilson,P012,Bookshelf,Furniture,East of England,Ipswich,1,178.95,0.05,170.0,107.52,62.48,Debit Card,Consumer,2025,12,Dec,Q4,36.752941176470586
ORD015589,2025-12-07,C0925,Chloe Jones,P015,Running Shoes,Sports,London,London,1,119.74,0.15,101.78,64.91,36.87,Credit Card,Small Business,2025,12,Dec,Q4,36.22519158970328
ORD015838,2025-12-07,C0767,Jack Brown,P026,Blender,Home Appliances,Yorkshire,York,4,68.19,0.15,231.85,137.88,93.97,Credit Card,Small Business,2025,12,Dec,Q4,40.530515419452236
ORD016418,2025-12-07,C0996,Emily White,P028,Leather Wallet,Accessories,London,London,3,61.79,0.0,185.37,73.02,112.35,Debit Card,Corporate,2025,12,Dec,Q4,60.608512704321086
ORD017107,2025-12-07,C0795,Jack Edwards,P007,4K Monitor,Electronics,London,London,1,401.22,0.05,381.16,248.89,132.27,PayPal,Consumer,2025,12,Dec,Q4,34.70196243047539
ORD017305,2025-12-07,C0907,Sophia Hall,P018,Dumbbell Set,Sports,London,London,1,79.55,0.05,75.57,41.54,34.03,Debit Card,Consumer,2025,12,Dec,Q4,45.0310969961625
ORD017353,2025-12-07,C0463,Ethan Johnson,P003,Wireless Headphones,Electronics,North West,Preston,1,150.46,0.15,127.89,82.71,45.18,Credit Card,Consumer,2025,12,Dec,Q4,35.327234342012666
ORD018103,2025-12-07,C0394,Ethan Wilson,P005,Mechanical Keyboard,Electronics,London,London,1,118.54,0.15,100.76,64.5,36.26,Debit Card,Consumer,2025,12,Dec,Q4,35.98650258038904
ORD018629,2025-12-07,C0581,Harry Green,P012,Bookshelf,Furniture,North West,Preston,3,180.44,0.05,514.25,302.34,211.91,Bank Transfer,Consumer,2025,12,Dec,Q4,41.20758385999028
ORD018902,2025-12-07,C0884,Mason Edwards,P018,Dumbbell Set,Sports,London,London,3,77.72,0.05,221.5,131.4,90.1,Debit Card,Small Business,2025,12,Dec,Q4,40.67720090293454
ORD019185,2025-12-07,C0757,Lucas Edwards,P015,Running Shoes,Sports,North West,Manchester,6,120.45,0.2,578.16,397.32,180.84,Debit Card,Small Business,2025,12,Dec,Q4,31.27853881278539
ORD019403,2025-12-07,C0214,Amelia Clarke,P030,Smart Watch,Accessories,North West,Preston,1,231.3,0.05,219.74,136.4,83.34,Credit Card,Consumer,2025,12,Dec,Q4,37.92664057522527
ORD019460,2025-12-07,C0390,Mason Edwards,P021,Coffee Machine,Home Appliances,Wales,Cardiff,3,201.38,0.15,513.52,356.64,156.88,Debit Card,Corporate,2025,12,Dec,Q4,30.54992989562237
ORD019487,2025-12-07,C0718,Amelia Jones,P004,Bluetooth Speaker,Electronics,London,London,2,94.17,0.05,178.92,98.1,80.82,Debit Card,Consumer,2025,12,Dec,Q4,45.17102615694165
ORD019616,2025-12-07,C0665,Noah Wilson,P021,Coffee Machine,Home Appliances,East Midlands,Leicester,1,202.35,0.1,182.12,112.95,69.17,Debit Card,Consumer,2025,12,Dec,Q4,37.98045244893477
ORD000115,2025-12-08,C0307,Muhammad Green,P018,Dumbbell Set,Sports,North East,Middlesbrough,1,79.54,0.0,79.54,42.54,37.0,Credit Card,Small Business,2025,12,Dec,Q4,46.51747548403319
ORD000374,2025-12-08,C0912,Harry Green,P013,Filing Cabinet,Furniture,London,London,2,141.75,0.2,226.8,166.4,60.4,Debit Card,Consumer,2025,12,Dec,Q4,26.63139329805996
ORD000928,2025-12-08,C0533,Ava Hughes,P005,Mechanical Keyboard,Electronics,West Midlands,Wolverhampton,1,115.84,0.2,92.67,64.14,28.53,PayPal,Consumer,2025,12,Dec,Q4,30.78666235027517
ORD001200,2025-12-08,C0898,Oliver Green,P029,Travel Bag,Accessories,London,London,6,111.39,0.2,534.67,316.08,218.59,Credit Card,Corporate,2025,12,Dec,Q4,40.8831615762994
ORD001456,2025-12-08,C0928,Muhammad Hall,P030,Smart Watch,Accessories,Yorkshire,Sheffield,3,239.33,0.05,682.09,396.87,285.22,Credit Card,Small Business,2025,12,Dec,Q4,41.81559618232198
ORD001625,2025-12-08,C0420,Mason Hall,P017,Yoga Mat,Sports,East of England,Cambridge,2,39.93,0.1,71.87,36.4,35.47,Credit Card,Small Business,2025,12,Dec,Q4,49.35299846945874
ORD001985,2025-12-08,C0083,Jacob Johnson,P030,Smart Watch,Accessories,East of England,Ipswich,2,225.6,0.0,451.2,269.04,182.16,PayPal,Consumer,2025,12,Dec,Q4,40.37234042553192
ORD002450,2025-12-08,C0241,Isla Edwards,P023,Robot Vacuum,Home Appliances,North East,Sunderland,1,353.89,0.1,318.5,224.7,93.8,Debit Card,Consumer,2025,12,Dec,Q4,29.450549450549453
