Order_ID,Order_Date,Customer_ID,Customer_Name,Product_ID,Product_Name,Category,Region,City,Quantity,Unit_Price,Discount,Revenue,Cost,Profit,Payment_Method,Customer_Segment
ORD018387,2025-09-26,C0870,Amelia Lewis,P005,Mechanical Keyboard,Electronics,South West,Bristol,1,119.6,0.0,119.6,66.75,52.85,PayPal,Consumer
ORD018388,2025-12-26,C0916,Amelia Hughes,P018,Dumbbell Set,Sports,West Midlands,Birmingham,1,78.86,0.1,70.97,42.44,28.53,Debit Card,Consumer
ORD018389,2025-01-04,C0488,Emily Davies,P016,Training Shoes,Sports,South West,Exeter,1,98.72,0.05,93.78,53.94,39.84,Debit Card,Consumer
ORD018390,2025-09-25,C0419,Ava Wright,P012,Bookshelf,Furniture,North East,Middlesbrough,1,182.74,0.05,173.6,107.8,65.8,Credit Card,Consumer
ORD018391,2025-04-13,C0325,Sophia Hughes,P026,Blender,Home Appliances,South East,Brighton,6,72.33,0.05,412.28,208.08,204.2,Credit Card,Small Business
ORD018392,2025-03-08,C0456,Ava Green,P016,Training Shoes,Sports,North West,Liverpool,4,97.52,0.05,370.58,216.6,153.98,Credit Card,Consumer
ORD018393,2025-05-11,C0313,Leo Davies,P017,Yoga Mat,Sports,London,London,1,39.37,0.0,39.37,17.92,21.45,Debit Card,Consumer
ORD018394,2025-05-04,C0009,Sophie Smith,P012,Bookshelf,Furniture,South East,Oxford,2,173.45,0.0,346.9,211.44,135.46,Credit Card,Consumer
ORD018395,2025-07-06,C0509,Grace White,P003,Wireless Headphones,Electronics,South West,Exeter,6,140.35,0.15,715.78,516.12,199.66,Debit Card,Small Business
ORD018396,2025-08-18,C0261,Lucas Thomas,P007,4K Monitor,Electronics,South West,Bristol,2,413.02,0.1,743.44,523.58,219.86,Debit Card,Consumer
ORD018397,2025-06-25,C0298,Charlie Johnson,P001,Laptop Pro 14,Electronics,London,London,3,1014.56,0.0,3043.68,2205.75,837.93,Debit Card,Consumer
ORD018398,2025-02-10,C0467,Sophia Jones,P023,Robot Vacuum,Home Appliances,East Midlands,Leicester,3,370.76,0.0,1112.28,678.39,433.89,Credit Card,Small Business
ORD018399,2025-12-31,C0475,Harry Wright,P019,Fitness Tracker,Sports,South West,Exeter,1,127.69,0.15,108.54,72.66,35.88,PayPal,Consumer
ORD018400,2025-04-30,C0240,Liam Walker,P021,Coffee Machine,Home Appliances,South East,Southampton,2,196.56,0.0,393.12,227.7,165.42,Credit Card,Consumer
ORD018401,2025-12-25,C0751,Emily Davies,P008,USB-C Hub,Electronics,South East,Oxford,2,57.74,0.05,109.71,59.0,50.71,Credit Card,Consumer
ORD018402,2025-01-24,C0909,Sophia Roberts,P006,Wireless Mouse,Electronics,Wales,Newport,4,47.22,0.15,160.55,97.56,62.99,Credit Card,Small Business
ORD018403,2025-04-11,C0999,Lucas Clarke,P002,Laptop Air 13,Electronics,Scotland,Aberdeen,3,788.28,0.0,2364.84,1701.27,663.57,Credit Card,Consumer
ORD018404,2025-05-02,C0057,Charlie Clarke,P004,Bluetooth Speaker,Electronics,South East,Southampton,1,88.98,0.05,84.53,48.2,36.33,Debit Card,Consumer
ORD018405,2025-06-19,C0618,Ethan Hughes,P010,Standing Desk,Furniture,London,London,6,515.67,0.0,3094.02,1844.22,1249.8,Debit Card,Small Business
ORD018406,2025-12-28,C0440,Olivia Thomas,P020,Sports Backpack,Sports,North East,Newcastle,1,58.73,0.2,46.98,30.73,16.25,Credit Card,Consumer
ORD018407,2025-07-19,C0879,Amelia Thomas,P002,Laptop Air 13,Electronics,North East,Newcastle,1,772.28,0.05,733.67,555.51,178.16,Debit Card,Small Business
ORD018408,2025-11-25,C0601,Harry Edwards,P006,Wireless Mouse,Electronics,London,London,1,49.03,0.0,49.03,25.01,24.02,PayPal,Consumer
ORD018409,2025-07-12,C0992,Chloe Taylor,P022,Air Fryer,Home Appliances,London,London,3,131.32,0.05,374.26,214.41,159.85,PayPal,Consumer
ORD018410,2025-09-17,C0162,Thomas Green,P001,Laptop Pro 14,Electronics,London,London,3,1002.54,0.0,3007.62,2179.38,828.24,Debit Card,Small Business
ORD018411,2025-10-06,C0026,Jacob Hall,P027,Backpack,Accessories,North East,Sunderland,1,77.01,0.1,69.31,38.8,30.51,PayPal,Consumer
ORD018412,2025-07-05,C0220,Lily White,P003,Wireless Headphones,Electronics,West Midlands,Coventry,1,150.33,0.1,135.3,86.26,49.04,Bank Transfer,Consumer
ORD018413,2025-10-06,C0843,Chloe Smith,P023,Robot Vacuum,Home Appliances,Yorkshire,Sheffield,1,335.43,0.0,335.43,222.94,112.49,Debit Card,Consumer
ORD018414,2025-04-26,C0633,George White,P009,Office Chair,Furniture,East of England,Ipswich,2,253.7,0.05,482.03,281.5,200.53,Credit Card,Consumer
ORD018415,2025-12-29,C0418,Evie Hall,P011,Desk Lamp,Furniture,London,London,1,65.53,0.15,55.7,31.53,24.17,PayPal,Consumer
ORD018416,2025-02-12,C0985,Ethan Wilson,P021,Coffee Machine,Home Appliances,Yorkshire,Leeds,2,200.59,0.0,401.18,233.18,168.0,Credit Card,Consumer
ORD018417,2025-01-14,C0936,Mason Wilson,P030,Smart Watch,Accessories,North West,Preston,1,222.98,0.0,222.98,137.39,85.59,Credit Card,Consumer
ORD018418,2025-12-08,C0865,Sophia Green,P009,Office Chair,Furniture,London,London,3,247.23,0.05,704.61,432.63,271.98,Debit Card,Corporate
ORD018419,2025-12-24,C0972,Emily Lewis,P029,Travel Bag,Accessories,London,London,1,106.5,0.1,95.85,52.79,43.06,Credit Card,Consumer
ORD018420,2025-05-08,C0907,Sophia Hall,P011,Desk Lamp,Furniture,East of England,Norwich,1,69.62,0.0,69.62,32.22,37.4,Credit Card,Consumer
ORD018421,2025-12-21,C0255,Muhammad Hall,P005,Mechanical Keyboard,Electronics,West Midlands,Wolverhampton,2,118.17,0.1,212.71,131.08,81.63,Debit Card,Small Business
ORD018422,2025-02-01,C0890,Emily Thomas,P019,Fitness Tracker,Sports,Scotland,Glasgow,1,131.48,0.05,124.91,72.87,52.04,Debit Card,Consumer
ORD018423,2025-07-07,C0626,Sophie Jones,P004,Bluetooth Speaker,Electronics,South West,Plymouth,3,90.72,0.05,258.55,143.16,115.39,Credit Card,Consumer
ORD018424,2025-11-03,C0166,Evie Davies,P022,Air Fryer,Home Appliances,North West,Preston,3,126.68,0.2,304.03,213.03,91.0,Credit Card,Small Business
ORD018425,2025-04-01,C0628,Olivia White,P005,Mechanical Keyboard,Electronics,London,London,2,119.9,0.0,239.8,135.02,104.78,Debit Card,Consumer
ORD018426,2025-07-23,C0573,Freya Edwards,P025,Toaster,Home Appliances,London,London,2,40.16,0.05,76.3,39.72,36.58,PayPal,Corporate
ORD018427,2025-08-24,C0759,Freya Johnson,P028,Leather Wallet,Accessories,South West,Bristol,8,58.23,0.0,465.84,200.56,265.28,Bank Transfer,Corporate
ORD018428,2025-10-12,C0474,Ethan Edwards,P003,Wireless Headphones,Electronics,Northern Ireland,Derry,3,148.14,0.1,399.98,246.15,153.83,Credit Card,Consumer
ORD018429,2025-10-19,C0393,Charlie Evans,P019,Fitness Tracker,Sports,South East,Oxford,1,126.76,0.0,126.76,72.13,54.63,Credit Card,Small Business
ORD018430,2025-08-07,C0916,Amelia Hughes,P024,Electric Kettle,Home Appliances,South West,Bristol,4,47.21,0.2,151.07,100.72,50.35,PayPal,Consumer
ORD018431,2025-08-24,C0077,Isla Wright,P019,Fitness Tracker,Sports,Wales,Newport,1,131.03,0.0,131.03,71.81,59.22,PayPal,Consumer
ORD018432,2025-05-19,C0826,George Hall,P001,Laptop Pro 14,Electronics,Yorkshire,York,3,996.69,0.0,2990.07,2094.84,895.23,Credit Card,Consumer
ORD018433,2025-07-07,C0354,Freya Thompson,P030,Smart Watch,Accessories,London,London,2,229.98,0.0,459.96,273.78,186.18,Debit Card,Small Business
ORD018434,2025-10-02,C0377,Grace Wilson,P021,Coffee Machine,Home Appliances,North West,Preston,3,198.14,0.05,564.7,347.22,217.48,Debit Card,Consumer
ORD018435,2025-02-12,C0271,Harry Evans,P001,Laptop Pro 14,Electronics,South East,Brighton,1,1008.61,0.1,907.75,725.11,182.64,Debit Card,Consumer
ORD018436,2025-01-21,C0670,Lucas Edwards,P029,Travel Bag,Accessories,South East,Southampton,1,111.4,0.05,105.83,51.74,54.09,Credit Card,Consumer
ORD018437,2025-06-13,C0475,Harry Wright,P027,Backpack,Accessories,Northern Ireland,Derry,2,75.46,0.1,135.83,74.86,60.97,Credit Card,Consumer
ORD018438,2025-08-09,C0363,Amelia Taylor,P019,Fitness Tracker,Sports,South West,Exeter,3,134.47,0.15,342.9,218.82,124.08,Credit Card,Consumer
ORD018439,2025-11-26,C0416,Oliver Jones,P021,Coffee Machine,Home Appliances,London,London,2,194.43,0.0,388.86,227.24,161.62,Debit Card,Consumer
ORD018440,2025-07-29,C0954,Sophia Hall,P028,Leather Wallet,Accessories,London,London,1,55.65,0.1,50.08,24.39,25.69,Debit Card,Consumer
ORD018441,2025-04-02,C0552,Emily Taylor,P001,Laptop Pro 14,Electronics,Yorkshire,Sheffield,2,989.62,0.0,1979.24,1472.74,506.5,Credit Card,Small Business
ORD018442,2025-01-20,C0827,Chloe Taylor,P020,Sports Backpack,Sports,West Midlands,Birmingham,2,58.52,0.15,99.48,62.82,36.66,Credit Card,Corporate
ORD018443,2025-04-28,C0839,Amelia Thomas,P025,Toaster,Home Appliances,East Midlands,Nottingham,1,38.65,0.0,38.65,20.23,18.42,Debit Card,Consumer
ORD018444,2025-09-29,C0545,Jacob Wright,P012,Bookshelf,Furniture,London,London,2,180.67,0.0,361.34,210.0,151.34,PayPal,Consumer
ORD018445,2025-12-06,C0059,Leo Hall,P003,Wireless Headphones,Electronics,South East,Southampton,1,155.33,0.2,124.26,84.94,39.32,Credit Card,Small Business
ORD018446,2025-07-10,C0428,Liam Wright,P019,Fitness Tracker,Sports,London,London,1,129.84,0.1,116.86,73.1,43.76,PayPal,Consumer
ORD018447,2025-05-28,C0494,Isabella Lewis,P009,Office Chair,Furniture,Wales,Swansea,2,239.09,0.05,454.27,288.84,165.43,Debit Card,Small Business
ORD018448,2025-12-31,C0547,Emily Lewis,P018,Dumbbell Set,Sports,West Midlands,Birmingham,1,79.0,0.0,79.0,43.13,35.87,Debit Card,Consumer
ORD018449,2025-03-20,C0531,Thomas Johnson,P024,Electric Kettle,Home Appliances,North West,Manchester,3,49.34,0.0,148.02,75.81,72.21,Debit Card,Consumer
ORD018450,2025-07-03,C0719,Noah Wright,P027,Backpack,Accessories,London,London,1,75.64,0.1,68.08,38.35,29.73,Bank Transfer,Consumer
ORD018451,2025-06-03,C0226,Ella Wilson,P027,Backpack,Accessories,North West,Preston,4,77.43,0.0,309.72,152.72,157.0,Debit Card,Small Business
ORD018452,2025-10-15,C0054,Ella Walker,P001,Laptop Pro 14,Electronics,Wales,Cardiff,3,1003.97,0.1,2710.72,2132.16,578.56,Credit Card,Corporate
ORD018453,2025-03-02,C0816,Sophie Green,P015,Running Shoes,Sports,North East,Middlesbrough,2,118.51,0.0,237.02,130.48,106.54,Debit Card,Consumer
ORD018454,2025-07-22,C0259,Isabella Hughes,P023,Robot Vacuum,Home Appliances,London,London,2,348.9,0.1,628.02,436.4,191.62,Credit Card,Consumer
ORD018455,2025-12-06,C0756,Thomas Roberts,P017,Yoga Mat,Sports,East of England,Cambridge,8,40.24,0.05,305.82,143.36,162.46,Debit Card,Corporate
ORD018456,2025-08-02,C0352,Sophie White,P003,Wireless Headphones,Electronics,North East,Sunderland,1,143.0,0.0,143.0,86.97,56.03,Credit Card,Consumer
ORD018457,2025-12-31,C0452,Emily Lewis,P014,Office Desk,Furniture,Yorkshire,Leeds,2,325.7,0.15,553.69,379.7,173.99,Debit Card,Small Business
ORD018458,2025-08-27,C0421,Mason Wilson,P005,Mechanical Keyboard,Electronics,Scotland,Glasgow,2,117.99,0.15,200.58,130.12,70.46,Debit Card,Consumer
ORD018459,2025-01-31,C0870,Amelia Lewis,P014,Office Desk,Furniture,West Midlands,Coventry,1,324.85,0.0,324.85,202.02,122.83,Credit Card,Consumer
ORD018460,2025-08-09,C0514,Sophie Brown,P003,Wireless Headphones,Electronics,West Midlands,Coventry,1,144.01,0.0,144.01,85.34,58.67,Credit Card,Consumer
ORD018461,2025-09-05,C0244,Liam Johnson,P024,Electric Kettle,Home Appliances,North East,Middlesbrough,2,50.08,0.0,100.16,50.18,49.98,Debit Card,Small Business
ORD018462,2025-07-06,C0249,Ava Thomas,P015,Running Shoes,Sports,South East,Oxford,1,117.07,0.05,111.22,66.08,45.14,Debit Card,Consumer
ORD018463,2025-01-17,C0652,Charlie Brown,P010,Standing Desk,Furniture,South East,Oxford,5,502.89,0.2,2011.56,1507.05,504.51,Credit Card,Consumer
ORD018464,2025-05-31,C0595,James Taylor,P006,Wireless Mouse,Electronics,London,London,5,46.42,0.05,220.5,119.4,101.1,Credit Card,Consumer
ORD018465,2025-01-08,C0714,Ella Edwards,P008,USB-C Hub,Electronics,South East,Southampton,2,57.66,0.0,115.32,59.04,56.28,PayPal,Consumer
ORD018466,2025-10-09,C0142,Freya Brown,P017,Yoga Mat,Sports,London,London,1,39.51,0.0,39.51,17.99,21.52,Debit Card,Consumer
ORD018467,2025-02-02,C0784,Harry Walker,P020,Sports Backpack,Sports,North West,Manchester,1,58.8,0.0,58.8,31.33,27.47,Bank Transfer,Consumer
ORD018468,2025-08-10,C0599,Harry Jones,P022,Air Fryer,Home Appliances,London,London,1,126.86,0.0,126.86,69.86,57.0,Credit Card,Consumer
ORD018469,2025-07-28,C0749,Mia Evans,P009,Office Chair,Furniture,East Midlands,Derby,3,246.23,0.05,701.76,449.31,252.45,Debit Card,Small Business
ORD018470,2025-03-18,C0161,Ethan Brown,P017,Yoga Mat,Sports,London,London,2,40.79,0.0,81.58,36.18,45.4,Credit Card,Consumer
ORD018471,2025-10-24,C0384,Thomas Evans,P013,Filing Cabinet,Furniture,East Midlands,Nottingham,1,140.38,0.05,133.36,80.99,52.37,Debit Card,Consumer
ORD018472,2025-05-08,C0377,Grace Wilson,P009,Office Chair,Furniture,Scotland,Aberdeen,5,248.69,0.0,1243.45,727.6,515.85,Debit Card,Consumer
ORD018473,2025-01-06,C0516,Amelia Roberts,P015,Running Shoes,Sports,London,London,2,121.34,0.0,242.68,127.24,115.44,Credit Card,Consumer
ORD018474,2025-01-25,C0574,Noah Wright,P014,Office Desk,Furniture,South West,Plymouth,1,321.91,0.0,321.91,195.11,126.8,PayPal,Corporate
ORD018475,2025-08-21,C0112,Evie Taylor,P022,Air Fryer,Home Appliances,London,London,6,128.01,0.05,729.66,407.64,322.02,Credit Card,Corporate
ORD018476,2025-08-14,C0584,Jack White,P007,4K Monitor,Electronics,South East,Oxford,5,401.23,0.1,1805.54,1258.15,547.39,Debit Card,Corporate
ORD018477,2025-12-22,C0112,Evie Taylor,P026,Blender,Home Appliances,West Midlands,Coventry,6,69.28,0.15,353.33,205.74,147.59,Credit Card,Corporate
ORD018478,2025-03-02,C0342,Freya White,P004,Bluetooth Speaker,Electronics,South West,Bristol,2,91.47,0.15,155.5,95.96,59.54,Debit Card,Consumer
ORD018479,2025-04-30,C0549,Harry Hall,P001,Laptop Pro 14,Electronics,South East,Reading,2,1000.16,0.15,1700.27,1433.82,266.45,Credit Card,Consumer
ORD018480,2025-02-15,C0406,Freya Hall,P006,Wireless Mouse,Electronics,Yorkshire,Sheffield,2,48.01,0.0,96.02,48.36,47.66,Debit Card,Corporate
ORD018481,2025-11-18,C0028,Chloe Hall,P012,Bookshelf,Furniture,London,London,1,176.37,0.0,176.37,104.85,71.52,Credit Card,Consumer
ORD018482,2025-01-23,C0791,Grace Evans,P026,Blender,Home Appliances,East of England,Cambridge,2,69.29,0.05,131.65,68.44,63.21,PayPal,Small Business
ORD018483,2025-09-07,C0141,Sophie Thomas,P007,4K Monitor,Electronics,London,London,3,403.98,0.05,1151.34,758.7,392.64,Debit Card,Small Business
ORD018484,2025-10-02,C0926,Evie Clarke,P003,Wireless Headphones,Electronics,East Midlands,Nottingham,1,148.75,0.05,141.31,84.67,56.64,PayPal,Consumer
ORD018485,2025-02-25,C0970,Sophie Walker,P017,Yoga Mat,Sports,London,London,4,39.15,0.05,148.77,71.92,76.85,Debit Card,Consumer
ORD018486,2025-09-06,C0652,Charlie Brown,P023,Robot Vacuum,Home Appliances,South East,Brighton,1,363.07,0.0,363.07,219.19,143.88,Debit Card,Consumer
ORD018487,2025-07-18,C0003,Evie Hall,P017,Yoga Mat,Sports,London,London,1,39.81,0.0,39.81,17.85,21.96,Credit Card,Small Business
ORD018488,2025-12-28,C0310,Ella Johnson,P014,Office Desk,Furniture,Wales,Swansea,2,312.43,0.1,562.37,391.9,170.47,Credit Card,Small Business
ORD018489,2025-10-16,C0433,Jack Clarke,P022,Air Fryer,Home Appliances,South West,Bristol,4,129.23,0.1,465.23,285.84,179.39,Credit Card,Consumer
ORD018490,2025-06-10,C0525,Leo Edwards,P005,Mechanical Keyboard,Electronics,West Midlands,Wolverhampton,2,117.74,0.1,211.93,133.18,78.75,PayPal,Consumer
ORD018491,2025-02-27,C0882,Olivia Green,P005,Mechanical Keyboard,Electronics,North West,Preston,3,116.86,0.0,350.58,194.4,156.18,Debit Card,Consumer
ORD018492,2025-11-01,C0404,Ava Taylor,P002,Laptop Air 13,Electronics,London,London,5,848.51,0.0,4242.55,2793.4,1449.15,Credit Card,Small Business
ORD018493,2025-11-09,C0150,James Brown,P005,Mechanical Keyboard,Electronics,Scotland,Glasgow,3,115.95,0.05,330.46,197.73,132.73,Credit Card,Consumer
ORD018494,2025-07-03,C0894,Liam Edwards,P016,Training Shoes,Sports,West Midlands,Coventry,5,100.79,0.1,453.56,262.85,190.71,Credit Card,Corporate
ORD018495,2025-06-06,C0353,Mason Edwards,P029,Travel Bag,Accessories,West Midlands,Birmingham,1,112.05,0.15,95.24,52.19,43.05,Debit Card,Consumer
ORD018496,2025-10-03,C0039,George Jones,P022,Air Fryer,Home Appliances,Northern Ireland,Belfast,3,131.81,0.0,395.43,214.29,181.14,Debit Card,Consumer
ORD018497,2025-08-22,C0922,George Edwards,P010,Standing Desk,Furniture,London,London,4,518.65,0.05,1970.87,1236.88,733.99,Bank Transfer,Small Business
ORD018498,2025-12-21,C0926,Evie Clarke,P028,Leather Wallet,Accessories,London,London,1,57.91,0.0,57.91,25.34,32.57,Credit Card,Consumer
ORD018499,2025-12-08,C0003,Evie Hall,P008,USB-C Hub,Electronics,South West,Exeter,2,58.38,0.0,116.76,57.88,58.88,Credit Card,Small Business
ORD018500,2025-01-13,C0233,Chloe Thompson,P007,4K Monitor,Electronics,South East,Southampton,1,403.07,0.1,362.76,253.7,109.06,PayPal,Consumer
ORD018501,2025-01-19,C0241,Isla Edwards,P007,4K Monitor,Electronics,Wales,Cardiff,1,391.35,0.0,391.35,245.64,145.71,PayPal,Consumer
ORD018502,2025-07-15,C0781,Amelia Edwards,P002,Laptop Air 13,Electronics,London,London,8,806.56,0.0,6452.48,4591.68,1860.8,Credit Card,Corporate
ORD018503,2025-08-08,C0984,Jack Roberts,P003,Wireless Headphones,Electronics,London,London,2,153.76,0.0,307.52,170.24,137.28,Credit Card,Small Business
ORD018504,2025-03-04,C0505,Mia Hall,P019,Fitness Tracker,Sports,London,London,1,125.9,0.05,119.6,72.08,47.52,Bank Transfer,Small Business
ORD018505,2025-10-02,C0964,Muhammad White,P015,Running Shoes,Sports,London,London,1,120.97,0.1,108.87,65.56,43.31,Debit Card,Consumer
ORD018506,2025-01-29,C0112,Evie Taylor,P027,Backpack,Accessories,London,London,6,78.46,0.15,400.15,230.82,169.33,Credit Card,Corporate
ORD018507,2025-08-05,C0885,Emily Evans,P014,Office Desk,Furniture,South West,Bristol,2,334.2,0.15,568.14,386.1,182.04,Credit Card,Small Business
ORD018508,2025-01-26,C0194,Muhammad Green,P024,Electric Kettle,Home Appliances,London,London,4,48.38,0.0,193.52,100.32,93.2,PayPal,Small Business
ORD018509,2025-11-12,C0277,James Clarke,P002,Laptop Air 13,Electronics,East Midlands,Nottingham,1,789.03,0.05,749.58,566.6,182.98,Credit Card,Consumer
ORD018510,2025-12-29,C0381,Jacob Taylor,P021,Coffee Machine,Home Appliances,North East,Sunderland,1,202.48,0.05,192.36,115.67,76.69,Credit Card,Small Business
ORD018511,2025-06-22,C0695,Freya Thompson,P003,Wireless Headphones,Electronics,London,London,1,151.47,0.15,128.75,86.5,42.25,Debit Card,Consumer
ORD018512,2025-03-07,C0945,Ethan Thompson,P012,Bookshelf,Furniture,London,London,1,178.62,0.0,178.62,103.96,74.66,PayPal,Small Business
ORD018513,2025-10-08,C0286,Freya Lewis,P002,Laptop Air 13,Electronics,London,London,1,786.31,0.05,746.99,565.31,181.68,Debit Card,Consumer
ORD018514,2025-11-23,C0966,Charlie Edwards,P020,Sports Backpack,Sports,West Midlands,Wolverhampton,3,59.11,0.0,177.33,94.35,82.98,Credit Card,Consumer
ORD018515,2025-12-27,C0994,Ella Jones,P016,Training Shoes,Sports,London,London,1,98.75,0.1,88.88,53.95,34.93,Debit Card,Consumer
ORD018516,2025-10-23,C0821,Oliver Hall,P012,Bookshelf,Furniture,North West,Manchester,3,185.88,0.1,501.88,307.89,193.99,PayPal,Consumer
ORD018517,2025-11-09,C0453,Jack Johnson,P015,Running Shoes,Sports,East Midlands,Nottingham,2,117.4,0.1,211.32,129.84,81.48,Credit Card,Consumer
ORD018518,2025-08-03,C0522,Jack Johnson,P002,Laptop Air 13,Electronics,South East,Oxford,2,850.84,0.1,1531.51,1138.92,392.59,Debit Card,Consumer
ORD018519,2025-03-23,C0453,Jack Johnson,P025,Toaster,Home Appliances,South East,Oxford,1,39.93,0.0,39.93,19.5,20.43,Debit Card,Consumer
ORD018520,2025-12-14,C0179,Evie Clarke,P019,Fitness Tracker,Sports,North East,Sunderland,1,139.09,0.1,125.18,71.51,53.67,Credit Card,Consumer
ORD018521,2025-03-03,C0640,Isla Johnson,P006,Wireless Mouse,Electronics,London,London,2,49.69,0.05,94.41,47.86,46.55,Credit Card,Consumer
ORD018522,2025-09-24,C0472,Ella Roberts,P025,Toaster,Home Appliances,London,London,2,38.55,0.0,77.1,39.68,37.42,Credit Card,Corporate
ORD018523,2025-09-21,C0137,Chloe Thomas,P004,Bluetooth Speaker,Electronics,East of England,Ipswich,1,88.77,0.05,84.33,46.6,37.73,PayPal,Small Business
ORD018524,2025-09-08,C0443,Mason Taylor,P025,Toaster,Home Appliances,Scotland,Aberdeen,1,41.08,0.0,41.08,20.34,20.74,Credit Card,Consumer
ORD018525,2025-10-01,C0437,Sophie Wilson,P016,Training Shoes,Sports,London,London,1,98.86,0.15,84.03,51.87,32.16,Bank Transfer,Consumer
ORD018526,2025-09-06,C0409,Ethan Johnson,P004,Bluetooth Speaker,Electronics,North West,Manchester,1,88.18,0.2,70.54,48.57,21.97,Debit Card,Consumer
ORD018527,2025-04-04,C0634,Ella Davies,P017,Yoga Mat,Sports,West Midlands,Wolverhampton,3,40.02,0.0,120.06,55.05,65.01,Debit Card,Consumer
ORD018528,2025-09-11,C0071,Evie Jones,P016,Training Shoes,Sports,North East,Newcastle,1,96.27,0.15,81.83,53.53,28.3,Bank Transfer,Consumer
ORD018529,2025-11-24,C0950,Emily Wright,P020,Sports Backpack,Sports,Yorkshire,Sheffield,1,59.65,0.0,59.65,30.83,28.82,Debit Card,Small Business
ORD018530,2025-07-22,C0188,Ella Walker,P011,Desk Lamp,Furniture,Wales,Newport,2,66.79,0.0,133.58,63.88,69.7,PayPal,Corporate
ORD018531,2025-08-06,C0772,Leo Wilson,P011,Desk Lamp,Furniture,Yorkshire,Leeds,1,67.77,0.0,67.77,32.02,35.75,PayPal,Consumer
ORD018532,2025-08-05,C0474,Ethan Edwards,P028,Leather Wallet,Accessories,London,London,1,57.7,0.0,57.7,25.46,32.24,Credit Card,Consumer
ORD018533,2025-03-16,C0406,Freya Hall,P014,Office Desk,Furniture,South West,Exeter,4,326.91,0.1,1176.88,784.56,392.32,Credit Card,Corporate
ORD018534,2025-07-05,C0357,Grace Walker,P029,Travel Bag,Accessories,East of England,Ipswich,1,110.15,0.05,104.64,52.69,51.95,Credit Card,Consumer
ORD018535,2025-09-09,C0698,Emily Lewis,P007,4K Monitor,Electronics,East of England,Ipswich,2,400.89,0.05,761.69,513.62,248.07,Credit Card,Consumer
ORD018536,2025-11-23,C0096,Oliver Jones,P013,Filing Cabinet,Furniture,East of England,Cambridge,1,140.78,0.15,119.66,83.75,35.91,Credit Card,Small Business
ORD018537,2025-03-31,C0732,Ella Roberts,P016,Training Shoes,Sports,West Midlands,Wolverhampton,5,104.97,0.0,524.85,266.95,257.9,Credit Card,Consumer
ORD018538,2025-06-03,C0813,Grace Brown,P009,Office Chair,Furniture,Yorkshire,Sheffield,1,252.07,0.05,239.47,142.35,97.12,Debit Card,Consumer
ORD018539,2025-08-02,C0023,Lily Wright,P006,Wireless Mouse,Electronics,London,London,2,49.72,0.1,89.5,47.44,42.06,Debit Card,Consumer
ORD018540,2025-06-23,C0398,Thomas Walker,P028,Leather Wallet,Accessories,South West,Bristol,1,59.59,0.05,56.61,25.08,31.53,Debit Card,Consumer
ORD018541,2025-08-11,C0186,Harry Hughes,P006,Wireless Mouse,Electronics,London,London,2,50.14,0.1,90.25,47.98,42.27,PayPal,Corporate
ORD018542,2025-05-20,C0048,Mason Johnson,P028,Leather Wallet,Accessories,London,London,1,57.88,0.0,57.88,25.53,32.35,PayPal,Consumer
ORD018543,2025-03-17,C0219,Evie Thompson,P023,Robot Vacuum,Home Appliances,Scotland,Edinburgh,2,359.94,0.0,719.88,436.98,282.9,Credit Card,Consumer
ORD018544,2025-08-18,C0087,George Thomas,P005,Mechanical Keyboard,Electronics,South West,Exeter,4,117.6,0.1,423.36,260.64,162.72,Debit Card,Small Business
ORD018545,2025-03-29,C0062,Ella White,P027,Backpack,Accessories,West Midlands,Wolverhampton,2,80.82,0.05,153.56,76.0,77.56,Credit Card,Consumer
ORD018546,2025-03-09,C0859,Emily White,P019,Fitness Tracker,Sports,East Midlands,Leicester,3,132.01,0.1,356.43,218.91,137.52,PayPal,Small Business
ORD018547,2025-04-24,C0400,Sophia Wright,P020,Sports Backpack,Sports,North West,Liverpool,1,58.72,0.0,58.72,31.36,27.36,Credit Card,Consumer
ORD018548,2025-12-16,C0975,Lucas Edwards,P002,Laptop Air 13,Electronics,London,London,2,772.84,0.2,1236.54,1073.64,162.9,Debit Card,Consumer
ORD018549,2025-12-30,C0046,Leo Walker,P002,Laptop Air 13,Electronics,East Midlands,Nottingham,6,806.36,0.0,4838.16,3434.76,1403.4,Credit Card,Small Business
ORD018550,2025-07-04,C0398,Thomas Walker,P007,4K Monitor,Electronics,North West,Manchester,1,390.04,0.0,390.04,255.2,134.84,Credit Card,Consumer
ORD018551,2025-02-20,C0082,Sophia Hughes,P004,Bluetooth Speaker,Electronics,London,London,1,88.69,0.0,88.69,48.53,40.16,Bank Transfer,Consumer
ORD018552,2025-01-30,C0589,George Wright,P028,Leather Wallet,Accessories,East Midlands,Derby,3,59.53,0.0,178.59,74.73,103.86,Bank Transfer,Consumer
ORD018553,2025-07-06,C0090,James Thompson,P029,Travel Bag,Accessories,East Midlands,Nottingham,1,107.17,0.15,91.09,51.52,39.57,PayPal,Consumer
ORD018554,2025-06-21,C0228,Noah Hughes,P024,Electric Kettle,Home Appliances,South East,Southampton,1,49.26,0.0,49.26,25.49,23.77,PayPal,Consumer
ORD018555,2025-12-16,C0553,Jack Wright,P001,Laptop Pro 14,Electronics,South West,Bristol,1,1045.48,0.1,940.93,707.92,233.01,Credit Card,Consumer
